Time,Area,Load
6/24/2023 18:00,MIDATL,35237
6/24/2023 18:00,MIDATL,34178
6/24/2023 18:00,MIDATL,34821
6/24/2023 18:00,MIDATL,35565
6/24/2023 19:00,MIDATL,34659
6/24/2023 19:00,MIDATL,34654
6/24/2023 19:00,MIDATL,34654
6/24/2023 19:00,MIDATL,34929
6/24/2023 19:00,MIDATL,34929
6/24/2023 19:00,MIDATL,34510
6/24/2023 19:00,MIDATL,33541
6/24/2023 19:00,MIDATL,34253
6/24/2023 19:00,MIDATL,34929
6/24/2023 20:00,MIDATL,33911
6/24/2023 20:00,MIDATL,33973
6/24/2023 20:00,MIDATL,33973
6/24/2023 20:00,MIDATL,34138
6/24/2023 20:00,MIDATL,34138
6/24/2023 20:00,MIDATL,33942
6/24/2023 20:00,MIDATL,33198
6/24/2023 20:00,MIDATL,33665
6/24/2023 20:00,MIDATL,34138
6/24/2023 21:00,MIDATL,33154
6/24/2023 21:00,MIDATL,33326
6/24/2023 21:00,MIDATL,33326
6/24/2023 21:00,MIDATL,33326
6/24/2023 21:00,MIDATL,33326
6/24/2023 21:00,MIDATL,33145
6/24/2023 21:00,MIDATL,32559
6/24/2023 21:00,MIDATL,32898
6/24/2023 21:00,MIDATL,33326
6/24/2023 22:00,MIDATL,31353
6/24/2023 22:00,MIDATL,31491
6/24/2023 22:00,MIDATL,31491
6/24/2023 22:00,MIDATL,31491
6/24/2023 22:00,MIDATL,31491
6/24/2023 22:00,MIDATL,32161
6/24/2023 22:00,MIDATL,31363
6/24/2023 22:00,MIDATL,30845
6/24/2023 22:00,MIDATL,31491
6/24/2023 22:00,MIDATL,31491
6/24/2023 23:00,MIDATL,29229
6/24/2023 23:00,MIDATL,29378
6/24/2023 23:00,MIDATL,29378
6/24/2023 23:00,MIDATL,29378
6/24/2023 23:00,MIDATL,29378
6/24/2023 23:00,MIDATL,30033
6/24/2023 23:00,MIDATL,29271
6/24/2023 23:00,MIDATL,28753
6/24/2023 23:00,MIDATL,29378
6/24/2023 23:00,MIDATL,29378
6/25/2023 0:00,MIDATL,26924
6/25/2023 0:00,MIDATL,26919
6/25/2023 0:00,MIDATL,26919
6/25/2023 0:00,MIDATL,26919
6/25/2023 0:00,MIDATL,28087
6/25/2023 1:00,MIDATL,25526
6/25/2023 1:00,MIDATL,25591
6/25/2023 1:00,MIDATL,25591
6/25/2023 1:00,MIDATL,25591
6/25/2023 1:00,MIDATL,26411
6/25/2023 2:00,MIDATL,24491
6/25/2023 2:00,MIDATL,24583
6/25/2023 2:00,MIDATL,24583
6/25/2023 2:00,MIDATL,24583
6/25/2023 2:00,MIDATL,25179
6/25/2023 3:00,MIDATL,23804
6/25/2023 3:00,MIDATL,23944
6/25/2023 3:00,MIDATL,23944
6/25/2023 3:00,MIDATL,23944
6/25/2023 3:00,MIDATL,24291
6/25/2023 4:00,MIDATL,23472
6/25/2023 4:00,MIDATL,23662
6/25/2023 4:00,MIDATL,23662
6/25/2023 4:00,MIDATL,23662
6/25/2023 4:00,MIDATL,23811
6/25/2023 4:00,MIDATL,23851
6/25/2023 5:00,MIDATL,23402
6/25/2023 5:00,MIDATL,23675
6/25/2023 5:00,MIDATL,23675
6/25/2023 5:00,MIDATL,23675
6/25/2023 5:00,MIDATL,23675
6/25/2023 5:00,MIDATL,23930
6/25/2023 6:00,MIDATL,23540
6/25/2023 6:00,MIDATL,23809
6/25/2023 6:00,MIDATL,23809
6/25/2023 6:00,MIDATL,23809
6/25/2023 6:00,MIDATL,23809
6/25/2023 6:00,MIDATL,24112
6/25/2023 7:00,MIDATL,24391
6/25/2023 7:00,MIDATL,24641
6/25/2023 7:00,MIDATL,24641
6/25/2023 7:00,MIDATL,24641
6/25/2023 7:00,MIDATL,24641
6/25/2023 7:00,MIDATL,24944
6/25/2023 8:00,MIDATL,25986
6/25/2023 8:00,MIDATL,26183
6/25/2023 8:00,MIDATL,26183
6/25/2023 8:00,MIDATL,26183
6/25/2023 8:00,MIDATL,26183
6/25/2023 8:00,MIDATL,27298
6/25/2023 8:00,MIDATL,26603
6/25/2023 9:00,MIDATL,27800
6/25/2023 9:00,MIDATL,27979
6/25/2023 9:00,MIDATL,27979
6/25/2023 9:00,MIDATL,27979
6/25/2023 9:00,MIDATL,27979
6/25/2023 9:00,MIDATL,29100
6/25/2023 9:00,MIDATL,28476
6/25/2023 10:00,MIDATL,29631
6/25/2023 10:00,MIDATL,29730
6/25/2023 10:00,MIDATL,29730
6/25/2023 10:00,MIDATL,29730
6/25/2023 10:00,MIDATL,29730
6/25/2023 10:00,MIDATL,32101
6/25/2023 10:00,MIDATL,30833
6/25/2023 10:00,MIDATL,30127
6/25/2023 11:00,MIDATL,31385
6/25/2023 11:00,MIDATL,31546
6/25/2023 11:00,MIDATL,31546
6/25/2023 11:00,MIDATL,31546
6/25/2023 11:00,MIDATL,31546
6/25/2023 11:00,MIDATL,33633
6/25/2023 11:00,MIDATL,32754
6/25/2023 11:00,MIDATL,31695
6/25/2023 12:00,MIDATL,32928
6/25/2023 12:00,MIDATL,33071
6/25/2023 12:00,MIDATL,33071
6/25/2023 12:00,MIDATL,33071
6/25/2023 12:00,MIDATL,33071
6/25/2023 12:00,MIDATL,34961
6/25/2023 12:00,MIDATL,34032
6/25/2023 12:00,MIDATL,33071
6/25/2023 13:00,MIDATL,34227
6/25/2023 13:00,MIDATL,34416
6/25/2023 13:00,MIDATL,34416
6/25/2023 13:00,MIDATL,34416
6/25/2023 13:00,MIDATL,34416
6/25/2023 13:00,MIDATL,36065
6/25/2023 13:00,MIDATL,35378
6/25/2023 13:00,MIDATL,34416
6/25/2023 14:00,MIDATL,35324
6/25/2023 14:00,MIDATL,35524
6/25/2023 14:00,MIDATL,35524
6/25/2023 14:00,MIDATL,35524
6/25/2023 14:00,MIDATL,35524
6/25/2023 14:00,MIDATL,36932
6/25/2023 14:00,MIDATL,36304
6/25/2023 14:00,MIDATL,35524
6/25/2023 15:00,MIDATL,36338
6/25/2023 15:00,MIDATL,36385
6/25/2023 15:00,MIDATL,36385
6/25/2023 15:00,MIDATL,36385
6/25/2023 15:00,MIDATL,36385
6/25/2023 15:00,MIDATL,37820
6/25/2023 15:00,MIDATL,37000
6/25/2023 15:00,MIDATL,36385
6/25/2023 16:00,MIDATL,37315
6/25/2023 16:00,MIDATL,37095
6/25/2023 16:00,MIDATL,37095
6/25/2023 16:00,MIDATL,37095
6/25/2023 16:00,MIDATL,37095
6/25/2023 16:00,MIDATL,38031
6/25/2023 16:00,MIDATL,38271
6/25/2023 16:00,MIDATL,37898
6/25/2023 16:00,MIDATL,37095
6/25/2023 17:00,MIDATL,37835
6/25/2023 17:00,MIDATL,37687
6/25/2023 17:00,MIDATL,37687
6/25/2023 17:00,MIDATL,37687
6/25/2023 17:00,MIDATL,37687
6/25/2023 17:00,MIDATL,38259
6/25/2023 17:00,MIDATL,38473
6/25/2023 17:00,MIDATL,38529
6/25/2023 17:00,MIDATL,37687
6/25/2023 18:00,MIDATL,37505
6/25/2023 18:00,MIDATL,37419
6/25/2023 18:00,MIDATL,37419
6/25/2023 18:00,MIDATL,37419
6/25/2023 18:00,MIDATL,37419
6/25/2023 18:00,MIDATL,37962
6/25/2023 18:00,MIDATL,38239
6/25/2023 18:00,MIDATL,38050
6/25/2023 18:00,MIDATL,37419
6/25/2023 19:00,MIDATL,36671
6/25/2023 19:00,MIDATL,36579
6/25/2023 19:00,MIDATL,36579
6/25/2023 19:00,MIDATL,36579
6/25/2023 19:00,MIDATL,36579
6/25/2023 19:00,MIDATL,36998
6/25/2023 19:00,MIDATL,37314
6/25/2023 19:00,MIDATL,37120
6/25/2023 19:00,MIDATL,36579
6/25/2023 20:00,MIDATL,35828
6/25/2023 20:00,MIDATL,35885
6/25/2023 20:00,MIDATL,35885
6/25/2023 20:00,MIDATL,35885
6/25/2023 20:00,MIDATL,35885
6/25/2023 20:00,MIDATL,36240
6/25/2023 20:00,MIDATL,36497
6/25/2023 20:00,MIDATL,35885
6/25/2023 20:00,MIDATL,35885
6/25/2023 21:00,MIDATL,34663
6/25/2023 21:00,MIDATL,35001
6/25/2023 21:00,MIDATL,35001
6/25/2023 21:00,MIDATL,35001
6/25/2023 21:00,MIDATL,35001
6/25/2023 21:00,MIDATL,35541
6/25/2023 21:00,MIDATL,35734
6/25/2023 21:00,MIDATL,35001
6/25/2023 21:00,MIDATL,35001
6/25/2023 22:00,MIDATL,32474
6/25/2023 22:00,MIDATL,32760
6/25/2023 22:00,MIDATL,32760
6/25/2023 22:00,MIDATL,32760
6/25/2023 22:00,MIDATL,32760
6/25/2023 22:00,MIDATL,33457
6/25/2023 22:00,MIDATL,33564
6/25/2023 22:00,MIDATL,33433
6/25/2023 22:00,MIDATL,32760
6/25/2023 22:00,MIDATL,32760
6/25/2023 23:00,MIDATL,30064
6/25/2023 23:00,MIDATL,30341
6/25/2023 23:00,MIDATL,30341
6/25/2023 23:00,MIDATL,30341
6/25/2023 23:00,MIDATL,30341
6/25/2023 23:00,MIDATL,31451
6/25/2023 23:00,MIDATL,31451
6/25/2023 23:00,MIDATL,30958
6/25/2023 23:00,MIDATL,30341
6/25/2023 23:00,MIDATL,30341
6/26/2023 0:00,MIDATL,28900
6/26/2023 0:00,MIDATL,29264
6/26/2023 0:00,MIDATL,29541
6/26/2023 0:00,MIDATL,29541
6/26/2023 0:00,MIDATL,29541
6/26/2023 1:00,MIDATL,27400
6/26/2023 1:00,MIDATL,27723
6/26/2023 1:00,MIDATL,27939
6/26/2023 1:00,MIDATL,27939
6/26/2023 1:00,MIDATL,27939
6/26/2023 2:00,MIDATL,26502
6/26/2023 2:00,MIDATL,26756
6/26/2023 2:00,MIDATL,26907
6/26/2023 2:00,MIDATL,26907
6/26/2023 2:00,MIDATL,26907
6/26/2023 3:00,MIDATL,26046
6/26/2023 3:00,MIDATL,26238
6/26/2023 3:00,MIDATL,26347
6/26/2023 3:00,MIDATL,26347
6/26/2023 3:00,MIDATL,26347
6/26/2023 4:00,MIDATL,26236
6/26/2023 4:00,MIDATL,26377
6/26/2023 4:00,MIDATL,26451
6/26/2023 4:00,MIDATL,26451
6/26/2023 4:00,MIDATL,26451
6/26/2023 4:00,MIDATL,26141
6/26/2023 5:00,MIDATL,27377
6/26/2023 5:00,MIDATL,27492
6/26/2023 5:00,MIDATL,27508
6/26/2023 5:00,MIDATL,27508
6/26/2023 5:00,MIDATL,27508
6/26/2023 5:00,MIDATL,27570
6/26/2023 6:00,MIDATL,29244
6/26/2023 6:00,MIDATL,29322
6/26/2023 6:00,MIDATL,29275
6/26/2023 6:00,MIDATL,29275
6/26/2023 6:00,MIDATL,29275
6/26/2023 6:00,MIDATL,29474
6/26/2023 7:00,MIDATL,31154
6/26/2023 7:00,MIDATL,31162
6/26/2023 7:00,MIDATL,31218
6/26/2023 7:00,MIDATL,31218
6/26/2023 7:00,MIDATL,31218
6/26/2023 7:00,MIDATL,31617
6/26/2023 8:00,MIDATL,32850
6/26/2023 8:00,MIDATL,32501
6/26/2023 8:00,MIDATL,33044
6/26/2023 8:00,MIDATL,33044
6/26/2023 8:00,MIDATL,33044
6/26/2023 8:00,MIDATL,32831
6/26/2023 8:00,MIDATL,33243
6/26/2023 9:00,MIDATL,34459
6/26/2023 9:00,MIDATL,34049
6/26/2023 9:00,MIDATL,34807
6/26/2023 9:00,MIDATL,34807
6/26/2023 9:00,MIDATL,34807
6/26/2023 9:00,MIDATL,34907
6/26/2023 9:00,MIDATL,34907
6/26/2023 10:00,MIDATL,36283
6/26/2023 10:00,MIDATL,35834
6/26/2023 10:00,MIDATL,36754
6/26/2023 10:00,MIDATL,36754
6/26/2023 10:00,MIDATL,36754
6/26/2023 10:00,MIDATL,36228
6/26/2023 10:00,MIDATL,36754
6/26/2023 10:00,MIDATL,36754
6/26/2023 11:00,MIDATL,38079
6/26/2023 11:00,MIDATL,37527
6/26/2023 11:00,MIDATL,38363
6/26/2023 11:00,MIDATL,38363
6/26/2023 11:00,MIDATL,38363
6/26/2023 11:00,MIDATL,38363
6/26/2023 11:00,MIDATL,38363
6/26/2023 11:00,MIDATL,38363
6/26/2023 12:00,MIDATL,39716
6/26/2023 12:00,MIDATL,39151
6/26/2023 12:00,MIDATL,40014
6/26/2023 12:00,MIDATL,40014
6/26/2023 12:00,MIDATL,40014
6/26/2023 12:00,MIDATL,40014
6/26/2023 12:00,MIDATL,40014
6/26/2023 12:00,MIDATL,40014
6/26/2023 13:00,MIDATL,41235
6/26/2023 13:00,MIDATL,40671
6/26/2023 13:00,MIDATL,41442
6/26/2023 13:00,MIDATL,41442
6/26/2023 13:00,MIDATL,41442
6/26/2023 13:00,MIDATL,41442
6/26/2023 13:00,MIDATL,41442
6/26/2023 13:00,MIDATL,41442
6/26/2023 14:00,MIDATL,42278
6/26/2023 14:00,MIDATL,41705
6/26/2023 14:00,MIDATL,42396
6/26/2023 14:00,MIDATL,42396
6/26/2023 14:00,MIDATL,42396
6/26/2023 14:00,MIDATL,42396
6/26/2023 14:00,MIDATL,42396
6/26/2023 14:00,MIDATL,42396
6/26/2023 15:00,MIDATL,42925
6/26/2023 15:00,MIDATL,42385
6/26/2023 15:00,MIDATL,43034
6/26/2023 15:00,MIDATL,43034
6/26/2023 15:00,MIDATL,43034
6/26/2023 15:00,MIDATL,43034
6/26/2023 15:00,MIDATL,43034
6/26/2023 15:00,MIDATL,43034
6/26/2023 16:00,MIDATL,43411
6/26/2023 16:00,MIDATL,42987
6/26/2023 16:00,MIDATL,43271
6/26/2023 16:00,MIDATL,43271
6/26/2023 16:00,MIDATL,43271
6/26/2023 16:00,MIDATL,42303
6/26/2023 16:00,MIDATL,43271
6/26/2023 16:00,MIDATL,43271
6/26/2023 16:00,MIDATL,43271
6/26/2023 17:00,MIDATL,43214
6/26/2023 17:00,MIDATL,42830
6/26/2023 17:00,MIDATL,43156
6/26/2023 17:00,MIDATL,43156
6/26/2023 17:00,MIDATL,43156
6/26/2023 17:00,MIDATL,42160
6/26/2023 17:00,MIDATL,43156
6/26/2023 17:00,MIDATL,43156
6/26/2023 17:00,MIDATL,43156
6/26/2023 18:00,MIDATL,41860
6/26/2023 18:00,MIDATL,41606
6/26/2023 18:00,MIDATL,42103
6/26/2023 18:00,MIDATL,42103
6/26/2023 18:00,MIDATL,42103
6/26/2023 18:00,MIDATL,41526
6/26/2023 18:00,MIDATL,42103
6/26/2023 18:00,MIDATL,42103
6/26/2023 18:00,MIDATL,42103
6/26/2023 19:00,MIDATL,40280
6/26/2023 19:00,MIDATL,40101
6/26/2023 19:00,MIDATL,40675
6/26/2023 19:00,MIDATL,40675
6/26/2023 19:00,MIDATL,40675
6/26/2023 19:00,MIDATL,40256
6/26/2023 19:00,MIDATL,40675
6/26/2023 19:00,MIDATL,40675
6/26/2023 19:00,MIDATL,40675
6/26/2023 20:00,MIDATL,38844
6/26/2023 20:00,MIDATL,38757
6/26/2023 20:00,MIDATL,38960
6/26/2023 20:00,MIDATL,38960
6/26/2023 20:00,MIDATL,38960
6/26/2023 20:00,MIDATL,38750
6/26/2023 20:00,MIDATL,38960
6/26/2023 20:00,MIDATL,38960
6/26/2023 20:00,MIDATL,38960
6/26/2023 21:00,MIDATL,36937
6/26/2023 21:00,MIDATL,36809
6/26/2023 21:00,MIDATL,37118
6/26/2023 21:00,MIDATL,37118
6/26/2023 21:00,MIDATL,37118
6/26/2023 21:00,MIDATL,36751
6/26/2023 21:00,MIDATL,37118
6/26/2023 21:00,MIDATL,37118
6/26/2023 21:00,MIDATL,37118
6/26/2023 22:00,MIDATL,34135
6/26/2023 22:00,MIDATL,34023
6/26/2023 22:00,MIDATL,34919
6/26/2023 22:00,MIDATL,34919
6/26/2023 22:00,MIDATL,34919
6/26/2023 22:00,MIDATL,34276
6/26/2023 22:00,MIDATL,34447
6/26/2023 22:00,MIDATL,34919
6/26/2023 22:00,MIDATL,34919
6/26/2023 22:00,MIDATL,34919
6/26/2023 23:00,MIDATL,31317
6/26/2023 23:00,MIDATL,31148
6/26/2023 23:00,MIDATL,31992
6/26/2023 23:00,MIDATL,31992
6/26/2023 23:00,MIDATL,31992
6/26/2023 23:00,MIDATL,31992
6/26/2023 23:00,MIDATL,31992
6/26/2023 23:00,MIDATL,31992
6/26/2023 23:00,MIDATL,31992
6/26/2023 23:00,MIDATL,31992
6/27/2023 0:00,MIDATL,29180
6/27/2023 0:00,MIDATL,29832
6/27/2023 0:00,MIDATL,29832
6/27/2023 0:00,MIDATL,29682
6/27/2023 0:00,MIDATL,29682
6/27/2023 1:00,MIDATL,27618
6/27/2023 1:00,MIDATL,28138
6/27/2023 1:00,MIDATL,28138
6/27/2023 1:00,MIDATL,28035
6/27/2023 1:00,MIDATL,28035
6/27/2023 2:00,MIDATL,26626
6/27/2023 2:00,MIDATL,27092
6/27/2023 2:00,MIDATL,27092
6/27/2023 2:00,MIDATL,26966
6/27/2023 2:00,MIDATL,26966
6/27/2023 3:00,MIDATL,26036
6/27/2023 3:00,MIDATL,26511
6/27/2023 3:00,MIDATL,26511
6/27/2023 3:00,MIDATL,26325
6/27/2023 3:00,MIDATL,26325
6/27/2023 4:00,MIDATL,26154
6/27/2023 4:00,MIDATL,26605
6/27/2023 4:00,MIDATL,26605
6/27/2023 4:00,MIDATL,26395
6/27/2023 4:00,MIDATL,26395
6/27/2023 4:00,MIDATL,25606
6/27/2023 5:00,MIDATL,27282
6/27/2023 5:00,MIDATL,27915
6/27/2023 5:00,MIDATL,27915
6/27/2023 5:00,MIDATL,27499
6/27/2023 5:00,MIDATL,27499
6/27/2023 5:00,MIDATL,27242
6/27/2023 6:00,MIDATL,29299
6/27/2023 6:00,MIDATL,29809
6/27/2023 6:00,MIDATL,29809
6/27/2023 6:00,MIDATL,29499
6/27/2023 6:00,MIDATL,29499
6/27/2023 6:00,MIDATL,29413
6/27/2023 7:00,MIDATL,31043
6/27/2023 7:00,MIDATL,31415
6/27/2023 7:00,MIDATL,31415
6/27/2023 7:00,MIDATL,31229
6/27/2023 7:00,MIDATL,31229
6/27/2023 7:00,MIDATL,31056
6/27/2023 8:00,MIDATL,32214
6/27/2023 8:00,MIDATL,32604
6/27/2023 8:00,MIDATL,32604
6/27/2023 8:00,MIDATL,32471
6/27/2023 8:00,MIDATL,32471
6/27/2023 8:00,MIDATL,31903
6/27/2023 8:00,MIDATL,32356
6/27/2023 9:00,MIDATL,33137
6/27/2023 9:00,MIDATL,33670
6/27/2023 9:00,MIDATL,33670
6/27/2023 9:00,MIDATL,33473
6/27/2023 9:00,MIDATL,33473
6/27/2023 9:00,MIDATL,32777
6/27/2023 9:00,MIDATL,33358
6/27/2023 10:00,MIDATL,34152
6/27/2023 10:00,MIDATL,34739
6/27/2023 10:00,MIDATL,34739
6/27/2023 10:00,MIDATL,34559
6/27/2023 10:00,MIDATL,34559
6/27/2023 10:00,MIDATL,33986
6/27/2023 10:00,MIDATL,33978
6/27/2023 10:00,MIDATL,34559
6/27/2023 11:00,MIDATL,35044
6/27/2023 11:00,MIDATL,35698
6/27/2023 11:00,MIDATL,35698
6/27/2023 11:00,MIDATL,35552
6/27/2023 11:00,MIDATL,35552
6/27/2023 11:00,MIDATL,35088
6/27/2023 11:00,MIDATL,35088
6/27/2023 11:00,MIDATL,35552
6/27/2023 12:00,MIDATL,35865
6/27/2023 12:00,MIDATL,36536
6/27/2023 12:00,MIDATL,36536
6/27/2023 12:00,MIDATL,36454
6/27/2023 12:00,MIDATL,36454
6/27/2023 12:00,MIDATL,36106
6/27/2023 12:00,MIDATL,36106
6/27/2023 12:00,MIDATL,36454
6/27/2023 13:00,MIDATL,36624
6/27/2023 13:00,MIDATL,37300
6/27/2023 13:00,MIDATL,37300
6/27/2023 13:00,MIDATL,37237
6/27/2023 13:00,MIDATL,37237
6/27/2023 13:00,MIDATL,36850
6/27/2023 13:00,MIDATL,36850
6/27/2023 13:00,MIDATL,37237
6/27/2023 14:00,MIDATL,37083
6/27/2023 14:00,MIDATL,37751
6/27/2023 14:00,MIDATL,37751
6/27/2023 14:00,MIDATL,37692
6/27/2023 14:00,MIDATL,37692
6/27/2023 14:00,MIDATL,37305
6/27/2023 14:00,MIDATL,37305
6/27/2023 14:00,MIDATL,37692
6/27/2023 15:00,MIDATL,37505
6/27/2023 15:00,MIDATL,38298
6/27/2023 15:00,MIDATL,38298
6/27/2023 15:00,MIDATL,38076
6/27/2023 15:00,MIDATL,38076
6/27/2023 15:00,MIDATL,37844
6/27/2023 15:00,MIDATL,37844
6/27/2023 15:00,MIDATL,38076
6/27/2023 16:00,MIDATL,37951
6/27/2023 16:00,MIDATL,38723
6/27/2023 16:00,MIDATL,38723
6/27/2023 16:00,MIDATL,38453
6/27/2023 16:00,MIDATL,38453
6/27/2023 16:00,MIDATL,37979
6/27/2023 16:00,MIDATL,38298
6/27/2023 16:00,MIDATL,38298
6/27/2023 16:00,MIDATL,38453
6/27/2023 17:00,MIDATL,38028
6/27/2023 17:00,MIDATL,38804
6/27/2023 17:00,MIDATL,38804
6/27/2023 17:00,MIDATL,38459
6/27/2023 17:00,MIDATL,38459
6/27/2023 17:00,MIDATL,38072
6/27/2023 17:00,MIDATL,38343
6/27/2023 17:00,MIDATL,38343
6/27/2023 17:00,MIDATL,38459
6/27/2023 18:00,MIDATL,37265
6/27/2023 18:00,MIDATL,38026
6/27/2023 18:00,MIDATL,38026
6/27/2023 18:00,MIDATL,37701
6/27/2023 18:00,MIDATL,37701
6/27/2023 18:00,MIDATL,37508
6/27/2023 18:00,MIDATL,37701
6/27/2023 18:00,MIDATL,37701
6/27/2023 18:00,MIDATL,37701
6/27/2023 19:00,MIDATL,36269
6/27/2023 19:00,MIDATL,36930
6/27/2023 19:00,MIDATL,36930
6/27/2023 19:00,MIDATL,36739
6/27/2023 19:00,MIDATL,36739
6/27/2023 19:00,MIDATL,36700
6/27/2023 19:00,MIDATL,36739
6/27/2023 19:00,MIDATL,36739
6/27/2023 19:00,MIDATL,36739
6/27/2023 20:00,MIDATL,35374
6/27/2023 20:00,MIDATL,35990
6/27/2023 20:00,MIDATL,35990
6/27/2023 20:00,MIDATL,35836
6/27/2023 20:00,MIDATL,35836
6/27/2023 20:00,MIDATL,35642
6/27/2023 20:00,MIDATL,35836
6/27/2023 20:00,MIDATL,35836
6/27/2023 20:00,MIDATL,35836
6/27/2023 21:00,MIDATL,33927
6/27/2023 21:00,MIDATL,34644
6/27/2023 21:00,MIDATL,34644
6/27/2023 21:00,MIDATL,34304
6/27/2023 21:00,MIDATL,34304
6/27/2023 21:00,MIDATL,34266
6/27/2023 21:00,MIDATL,34304
6/27/2023 21:00,MIDATL,34304
6/27/2023 21:00,MIDATL,34304
6/27/2023 22:00,MIDATL,31554
6/27/2023 22:00,MIDATL,31996
6/27/2023 22:00,MIDATL,31996
6/27/2023 22:00,MIDATL,31913
6/27/2023 22:00,MIDATL,31913
6/27/2023 22:00,MIDATL,31627
6/27/2023 22:00,MIDATL,32067
6/27/2023 22:00,MIDATL,31913
6/27/2023 22:00,MIDATL,31913
6/27/2023 22:00,MIDATL,31913
6/27/2023 23:00,MIDATL,29073
6/27/2023 23:00,MIDATL,29569
6/27/2023 23:00,MIDATL,29569
6/27/2023 23:00,MIDATL,29441
6/27/2023 23:00,MIDATL,29441
6/27/2023 23:00,MIDATL,29241
6/27/2023 23:00,MIDATL,29441
6/27/2023 23:00,MIDATL,29441
6/27/2023 23:00,MIDATL,29441
6/27/2023 23:00,MIDATL,29441
6/28/2023 0:00,MIDATL,27219
6/28/2023 0:00,MIDATL,27621
6/28/2023 0:00,MIDATL,27621
6/28/2023 0:00,MIDATL,27621
6/28/2023 0:00,MIDATL,27621
6/28/2023 1:00,MIDATL,25894
6/28/2023 1:00,MIDATL,26240
6/28/2023 1:00,MIDATL,26240
6/28/2023 1:00,MIDATL,26240
6/28/2023 1:00,MIDATL,26240
6/28/2023 2:00,MIDATL,25020
6/28/2023 2:00,MIDATL,25334
6/28/2023 2:00,MIDATL,25334
6/28/2023 2:00,MIDATL,25334
6/28/2023 2:00,MIDATL,25334
6/28/2023 3:00,MIDATL,24596
6/28/2023 3:00,MIDATL,24887
6/28/2023 3:00,MIDATL,24887
6/28/2023 3:00,MIDATL,24887
6/28/2023 3:00,MIDATL,24887
6/28/2023 4:00,MIDATL,24812
6/28/2023 4:00,MIDATL,25087
6/28/2023 4:00,MIDATL,25087
6/28/2023 4:00,MIDATL,25087
6/28/2023 4:00,MIDATL,25087
6/28/2023 4:00,MIDATL,24714
6/28/2023 5:00,MIDATL,26022
6/28/2023 5:00,MIDATL,26286
6/28/2023 5:00,MIDATL,26286
6/28/2023 5:00,MIDATL,26286
6/28/2023 5:00,MIDATL,26286
6/28/2023 5:00,MIDATL,25943
6/28/2023 6:00,MIDATL,28106
6/28/2023 6:00,MIDATL,28341
6/28/2023 6:00,MIDATL,28341
6/28/2023 6:00,MIDATL,28341
6/28/2023 6:00,MIDATL,28341
6/28/2023 6:00,MIDATL,27906
6/28/2023 7:00,MIDATL,29933
6/28/2023 7:00,MIDATL,30165
6/28/2023 7:00,MIDATL,30165
6/28/2023 7:00,MIDATL,30165
6/28/2023 7:00,MIDATL,30165
6/28/2023 7:00,MIDATL,29583
6/28/2023 8:00,MIDATL,31096
6/28/2023 8:00,MIDATL,31382
6/28/2023 8:00,MIDATL,31382
6/28/2023 8:00,MIDATL,31382
6/28/2023 8:00,MIDATL,31382
6/28/2023 8:00,MIDATL,30725
6/28/2023 8:00,MIDATL,30683
6/28/2023 9:00,MIDATL,32106
6/28/2023 9:00,MIDATL,32408
6/28/2023 9:00,MIDATL,32408
6/28/2023 9:00,MIDATL,32408
6/28/2023 9:00,MIDATL,32408
6/28/2023 9:00,MIDATL,31645
6/28/2023 9:00,MIDATL,31710
6/28/2023 10:00,MIDATL,33179
6/28/2023 10:00,MIDATL,33505
6/28/2023 10:00,MIDATL,33505
6/28/2023 10:00,MIDATL,33505
6/28/2023 10:00,MIDATL,33505
6/28/2023 10:00,MIDATL,32728
6/28/2023 10:00,MIDATL,32673
6/28/2023 10:00,MIDATL,32864
6/28/2023 11:00,MIDATL,34214
6/28/2023 11:00,MIDATL,34584
6/28/2023 11:00,MIDATL,34584
6/28/2023 11:00,MIDATL,34584
6/28/2023 11:00,MIDATL,34584
6/28/2023 11:00,MIDATL,33769
6/28/2023 11:00,MIDATL,33674
6/28/2023 11:00,MIDATL,34118
6/28/2023 12:00,MIDATL,35132
6/28/2023 12:00,MIDATL,35555
6/28/2023 12:00,MIDATL,35555
6/28/2023 12:00,MIDATL,35555
6/28/2023 12:00,MIDATL,35555
6/28/2023 12:00,MIDATL,34686
6/28/2023 12:00,MIDATL,34559
6/28/2023 12:00,MIDATL,35322
6/28/2023 13:00,MIDATL,35992
6/28/2023 13:00,MIDATL,36459
6/28/2023 13:00,MIDATL,36459
6/28/2023 13:00,MIDATL,36459
6/28/2023 13:00,MIDATL,36459
6/28/2023 13:00,MIDATL,35489
6/28/2023 13:00,MIDATL,35521
6/28/2023 13:00,MIDATL,36284
6/28/2023 14:00,MIDATL,36604
6/28/2023 14:00,MIDATL,37103
6/28/2023 14:00,MIDATL,37103
6/28/2023 14:00,MIDATL,37103
6/28/2023 14:00,MIDATL,37103
6/28/2023 14:00,MIDATL,36277
6/28/2023 14:00,MIDATL,36404
6/28/2023 14:00,MIDATL,37103
6/28/2023 15:00,MIDATL,37196
6/28/2023 15:00,MIDATL,37688
6/28/2023 15:00,MIDATL,37688
6/28/2023 15:00,MIDATL,37688
6/28/2023 15:00,MIDATL,37688
6/28/2023 15:00,MIDATL,36925
6/28/2023 15:00,MIDATL,37243
6/28/2023 15:00,MIDATL,37688
6/28/2023 16:00,MIDATL,37813
6/28/2023 16:00,MIDATL,38267
