Time,Load
6/23/2023 15:00,32331
6/23/2023 15:00,33561
6/23/2023 15:00,33561
6/23/2023 15:00,33561
6/23/2023 15:00,33561
6/23/2023 15:00,32851
6/23/2023 15:00,32710
6/23/2023 15:00,33409
6/23/2023 16:00,32832
6/23/2023 16:00,34203
6/23/2023 16:00,34203
6/23/2023 16:00,34203
6/23/2023 16:00,34203
6/23/2023 16:00,32134
6/23/2023 16:00,32973
6/23/2023 16:00,32903
6/23/2023 16:00,34203
6/23/2023 17:00,32880
6/23/2023 17:00,34377
6/23/2023 17:00,34377
6/23/2023 17:00,34377
6/23/2023 17:00,34377
6/23/2023 17:00,32234
6/23/2023 17:00,32892
6/23/2023 17:00,32892
6/23/2023 17:00,34377
6/23/2023 18:00,32461
6/23/2023 18:00,33866
6/23/2023 18:00,33866
6/23/2023 18:00,33866
6/23/2023 18:00,33866
6/23/2023 18:00,31967
6/23/2023 18:00,32741
6/23/2023 18:00,32741
6/23/2023 18:00,33866
6/23/2023 19:00,31719
6/23/2023 19:00,33060
6/23/2023 19:00,33060
6/23/2023 19:00,33060
6/23/2023 19:00,33060
6/23/2023 19:00,31281
6/23/2023 19:00,32068
6/23/2023 19:00,32068
6/23/2023 19:00,33060
6/23/2023 20:00,31273
6/23/2023 20:00,32449
6/23/2023 20:00,32449
6/23/2023 20:00,32449
6/23/2023 20:00,32449
6/23/2023 20:00,30880
6/23/2023 20:00,31669
6/23/2023 20:00,31669
6/23/2023 20:00,32449
6/23/2023 21:00,30601
6/23/2023 21:00,31810
6/23/2023 21:00,31810
6/23/2023 21:00,31810
6/23/2023 21:00,31810
6/23/2023 21:00,30432
6/23/2023 21:00,30756
6/23/2023 21:00,30756
6/23/2023 21:00,31810
6/23/2023 22:00,28776
6/23/2023 22:00,29914
6/23/2023 22:00,29914
6/23/2023 22:00,29914
6/23/2023 22:00,29914
6/23/2023 22:00,29098
6/23/2023 22:00,28470
6/23/2023 22:00,29328
6/23/2023 22:00,29328
6/23/2023 22:00,29914
6/23/2023 23:00,26660
6/23/2023 23:00,27696
6/23/2023 23:00,27696
6/23/2023 23:00,27696
6/23/2023 23:00,27696
6/23/2023 23:00,26857
6/23/2023 23:00,26349
6/23/2023 23:00,27133
6/23/2023 23:00,27133
6/23/2023 23:00,27696
6/24/2023 0:00,26192
6/24/2023 0:00,25915
6/24/2023 0:00,25915
6/24/2023 0:00,25915
6/24/2023 0:00,25089
6/24/2023 1:00,24886
6/24/2023 1:00,24693
6/24/2023 1:00,24693
6/24/2023 1:00,24693
6/24/2023 1:00,24001
6/24/2023 2:00,23981
6/24/2023 2:00,23818
6/24/2023 2:00,23818
6/24/2023 2:00,23818
6/24/2023 2:00,23179
6/24/2023 3:00,23505
6/24/2023 3:00,23366
6/24/2023 3:00,23366
6/24/2023 3:00,23366
6/24/2023 3:00,22834
6/24/2023 4:00,23295
6/24/2023 4:00,23183
6/24/2023 4:00,23183
6/24/2023 4:00,23183
6/24/2023 4:00,22784
6/24/2023 4:00,23301
6/24/2023 5:00,23503
6/24/2023 5:00,23420
6/24/2023 5:00,23420
6/24/2023 5:00,23420
6/24/2023 5:00,22914
6/24/2023 5:00,23549
6/24/2023 6:00,23937
6/24/2023 6:00,23824
6/24/2023 6:00,23824
6/24/2023 6:00,23824
6/24/2023 6:00,23425
6/24/2023 6:00,23862
6/24/2023 7:00,25119
6/24/2023 7:00,24957
6/24/2023 7:00,24957
6/24/2023 7:00,24957
6/24/2023 7:00,24771
6/24/2023 7:00,24859
6/24/2023 8:00,26850
6/24/2023 8:00,26703
6/24/2023 8:00,26703
6/24/2023 8:00,26703
6/24/2023 8:00,26703
6/24/2023 8:00,26676
6/24/2023 8:00,26507
6/24/2023 9:00,28526
6/24/2023 9:00,28385
6/24/2023 9:00,28385
6/24/2023 9:00,28385
6/24/2023 9:00,28385
6/24/2023 9:00,28165
6/24/2023 9:00,28015
6/24/2023 10:00,30012
6/24/2023 10:00,29871
6/24/2023 10:00,29871
6/24/2023 10:00,29871
6/24/2023 10:00,29871
6/24/2023 10:00,29675
6/24/2023 10:00,29481
6/24/2023 10:00,29414
6/24/2023 11:00,31271
6/24/2023 11:00,31162
6/24/2023 11:00,31162
6/24/2023 11:00,31162
6/24/2023 11:00,31162
6/24/2023 11:00,30722
6/24/2023 11:00,30562
6/24/2023 11:00,30487
6/24/2023 12:00,32294
6/24/2023 12:00,32230
6/24/2023 12:00,32230
6/24/2023 12:00,32230
6/24/2023 12:00,32230
6/24/2023 12:00,31595
6/24/2023 12:00,31468
6/24/2023 12:00,31468
6/24/2023 13:00,33036
6/24/2023 13:00,33071
6/24/2023 13:00,33071
6/24/2023 13:00,33071
6/24/2023 13:00,33071
6/24/2023 13:00,32286
6/24/2023 13:00,32349
6/24/2023 13:00,32462
6/24/2023 14:00,33754
6/24/2023 14:00,33841
6/24/2023 14:00,33841
6/24/2023 14:00,33841
6/24/2023 14:00,33841
6/24/2023 14:00,32883
6/24/2023 14:00,33089
6/24/2023 14:00,33449
6/24/2023 15:00,34394
6/24/2023 15:00,34425
6/24/2023 15:00,34425
6/24/2023 15:00,34645
6/24/2023 15:00,34645
6/24/2023 15:00,33452
6/24/2023 15:00,33732
6/24/2023 15:00,34318
6/24/2023 16:00,35122
6/24/2023 16:00,34997
6/24/2023 16:00,34997
6/24/2023 16:00,35355
6/24/2023 16:00,35355
6/24/2023 16:00,35290
6/24/2023 16:00,33968
6/24/2023 16:00,34363
6/24/2023 16:00,35355
6/24/2023 17:00,35585
6/24/2023 17:00,35235
6/24/2023 17:00,35235
6/24/2023 17:00,35675
6/24/2023 17:00,35675
6/24/2023 17:00,35600
6/24/2023 17:00,34224
6/24/2023 17:00,34819
6/24/2023 17:00,35675
6/24/2023 18:00,35440
6/24/2023 18:00,35097
6/24/2023 18:00,35097
6/24/2023 18:00,35565
6/24/2023 18:00,35565
6/24/2023 18:00,35237
6/24/2023 18:00,34178
6/24/2023 18:00,34821
6/24/2023 18:00,35565
6/24/2023 19:00,34659
6/24/2023 19:00,34654
6/24/2023 19:00,34654
6/24/2023 19:00,34929
6/24/2023 19:00,34929
6/24/2023 19:00,34510
6/24/2023 19:00,33541
6/24/2023 19:00,34253
6/24/2023 19:00,34929
6/24/2023 20:00,33911
6/24/2023 20:00,33973
6/24/2023 20:00,33973
6/24/2023 20:00,34138
6/24/2023 20:00,34138
6/24/2023 20:00,33942
6/24/2023 20:00,33198
6/24/2023 20:00,33665
6/24/2023 20:00,34138
6/24/2023 21:00,33154
6/24/2023 21:00,33326
6/24/2023 21:00,33326
6/24/2023 21:00,33326
6/24/2023 21:00,33326
6/24/2023 21:00,33145
6/24/2023 21:00,32559
6/24/2023 21:00,32898
6/24/2023 21:00,33326
6/24/2023 22:00,31353
6/24/2023 22:00,31491
6/24/2023 22:00,31491
6/24/2023 22:00,31491
6/24/2023 22:00,31491
6/24/2023 22:00,32161
6/24/2023 22:00,31363
6/24/2023 22:00,30845
6/24/2023 22:00,31491
6/24/2023 22:00,31491
6/24/2023 23:00,29229
6/24/2023 23:00,29378
6/24/2023 23:00,29378
6/24/2023 23:00,29378
6/24/2023 23:00,29378
6/24/2023 23:00,30033
6/24/2023 23:00,29271
6/24/2023 23:00,28753
6/24/2023 23:00,29378
6/24/2023 23:00,29378
6/25/2023 0:00,26924
6/25/2023 0:00,26919
6/25/2023 0:00,26919
6/25/2023 0:00,26919
6/25/2023 0:00,28087
6/25/2023 1:00,25526
6/25/2023 1:00,25591
6/25/2023 1:00,25591
6/25/2023 1:00,25591
6/25/2023 1:00,26411
6/25/2023 2:00,24491
6/25/2023 2:00,24583
6/25/2023 2:00,24583
6/25/2023 2:00,24583
6/25/2023 2:00,25179
6/25/2023 3:00,23804
6/25/2023 3:00,23944
6/25/2023 3:00,23944
6/25/2023 3:00,23944
6/25/2023 3:00,24291
6/25/2023 4:00,23472
6/25/2023 4:00,23662
6/25/2023 4:00,23662
6/25/2023 4:00,23662
6/25/2023 4:00,23811
6/25/2023 4:00,23851
6/25/2023 5:00,23402
6/25/2023 5:00,23675
6/25/2023 5:00,23675
6/25/2023 5:00,23675
6/25/2023 5:00,23675
6/25/2023 5:00,23930
6/25/2023 6:00,23540
6/25/2023 6:00,23809
6/25/2023 6:00,23809
6/25/2023 6:00,23809
6/25/2023 6:00,23809
6/25/2023 6:00,24112
6/25/2023 7:00,24391
6/25/2023 7:00,24641
6/25/2023 7:00,24641
6/25/2023 7:00,24641
6/25/2023 7:00,24641
6/25/2023 7:00,24944
6/25/2023 8:00,25986
6/25/2023 8:00,26183
6/25/2023 8:00,26183
6/25/2023 8:00,26183
6/25/2023 8:00,26183
6/25/2023 8:00,27298
6/25/2023 8:00,26603
6/25/2023 9:00,27800
6/25/2023 9:00,27979
6/25/2023 9:00,27979
6/25/2023 9:00,27979
6/25/2023 9:00,27979
6/25/2023 9:00,29100
6/25/2023 9:00,28476
6/25/2023 10:00,29631
6/25/2023 10:00,29730
6/25/2023 10:00,29730
6/25/2023 10:00,29730
6/25/2023 10:00,29730
6/25/2023 10:00,32101
6/25/2023 10:00,30833
6/25/2023 10:00,30127
6/25/2023 11:00,31385
6/25/2023 11:00,31546
6/25/2023 11:00,31546
6/25/2023 11:00,31546
6/25/2023 11:00,31546
6/25/2023 11:00,33633
6/25/2023 11:00,32754
6/25/2023 11:00,31695
6/25/2023 12:00,32928
6/25/2023 12:00,33071
6/25/2023 12:00,33071
6/25/2023 12:00,33071
6/25/2023 12:00,33071
6/25/2023 12:00,34961
6/25/2023 12:00,34032
6/25/2023 12:00,33071
6/25/2023 13:00,34227
6/25/2023 13:00,34416
6/25/2023 13:00,34416
6/25/2023 13:00,34416
6/25/2023 13:00,34416
6/25/2023 13:00,36065
6/25/2023 13:00,35378
6/25/2023 13:00,34416
6/25/2023 14:00,35324
6/25/2023 14:00,35524
6/25/2023 14:00,35524
6/25/2023 14:00,35524
6/25/2023 14:00,35524
6/25/2023 14:00,36932
6/25/2023 14:00,36304
6/25/2023 14:00,35524
6/25/2023 15:00,36338
6/25/2023 15:00,36385
6/25/2023 15:00,36385
6/25/2023 15:00,36385
6/25/2023 15:00,36385
6/25/2023 15:00,37820
6/25/2023 15:00,37000
6/25/2023 15:00,36385
6/25/2023 16:00,37315
6/25/2023 16:00,37095
6/25/2023 16:00,37095
6/25/2023 16:00,37095
6/25/2023 16:00,37095
6/25/2023 16:00,38031
6/25/2023 16:00,38271
6/25/2023 16:00,37898
6/25/2023 16:00,37095
6/25/2023 17:00,37835
6/25/2023 17:00,37687
6/25/2023 17:00,37687
6/25/2023 17:00,37687
6/25/2023 17:00,37687
6/25/2023 17:00,38259
6/25/2023 17:00,38473
6/25/2023 17:00,38529
6/25/2023 17:00,37687
6/25/2023 18:00,37505
6/25/2023 18:00,37419
6/25/2023 18:00,37419
6/25/2023 18:00,37419
6/25/2023 18:00,37419
6/25/2023 18:00,37962
6/25/2023 18:00,38239
6/25/2023 18:00,38050
6/25/2023 18:00,37419
6/25/2023 19:00,36671
6/25/2023 19:00,36579
6/25/2023 19:00,36579
6/25/2023 19:00,36579
6/25/2023 19:00,36579
6/25/2023 19:00,36998
6/25/2023 19:00,37314
6/25/2023 19:00,37120
6/25/2023 19:00,36579
6/25/2023 20:00,35828
6/25/2023 20:00,35885
6/25/2023 20:00,35885
6/25/2023 20:00,35885
6/25/2023 20:00,35885
6/25/2023 20:00,36240
6/25/2023 20:00,36497
6/25/2023 20:00,35885
6/25/2023 20:00,35885
6/25/2023 21:00,34663
6/25/2023 21:00,35001
6/25/2023 21:00,35001
6/25/2023 21:00,35001
6/25/2023 21:00,35001
6/25/2023 21:00,35541
6/25/2023 21:00,35734
6/25/2023 21:00,35001
6/25/2023 21:00,35001
6/25/2023 22:00,32474
6/25/2023 22:00,32760
6/25/2023 22:00,32760
6/25/2023 22:00,32760
6/25/2023 22:00,32760
6/25/2023 22:00,33457
6/25/2023 22:00,33564
6/25/2023 22:00,33433
6/25/2023 22:00,32760
6/25/2023 22:00,32760
6/25/2023 23:00,30064
6/25/2023 23:00,30341
6/25/2023 23:00,30341
6/25/2023 23:00,30341
6/25/2023 23:00,30341
6/25/2023 23:00,31451
6/25/2023 23:00,31451
6/25/2023 23:00,30958
6/25/2023 23:00,30341
6/25/2023 23:00,30341
6/26/2023 0:00,28900
6/26/2023 0:00,29264
6/26/2023 0:00,29541
6/26/2023 0:00,29541
6/26/2023 0:00,29541
6/26/2023 1:00,27400
6/26/2023 1:00,27723
6/26/2023 1:00,27939
6/26/2023 1:00,27939
6/26/2023 1:00,27939
6/26/2023 2:00,26502
6/26/2023 2:00,26756
6/26/2023 2:00,26907
6/26/2023 2:00,26907
6/26/2023 2:00,26907
6/26/2023 3:00,26046
6/26/2023 3:00,26238
6/26/2023 3:00,26347
6/26/2023 3:00,26347
6/26/2023 3:00,26347
6/26/2023 4:00,26236
6/26/2023 4:00,26377
6/26/2023 4:00,26451
6/26/2023 4:00,26451
6/26/2023 4:00,26451
6/26/2023 4:00,26141
6/26/2023 5:00,27377
6/26/2023 5:00,27492
6/26/2023 5:00,27508
6/26/2023 5:00,27508
6/26/2023 5:00,27508
6/26/2023 5:00,27570
6/26/2023 6:00,29244
6/26/2023 6:00,29322
6/26/2023 6:00,29275
6/26/2023 6:00,29275
6/26/2023 6:00,29275
6/26/2023 6:00,29474
6/26/2023 7:00,31154
6/26/2023 7:00,31162
6/26/2023 7:00,31218
6/26/2023 7:00,31218
6/26/2023 7:00,31218
6/26/2023 7:00,31617
6/26/2023 8:00,32850
6/26/2023 8:00,32501
6/26/2023 8:00,33044
6/26/2023 8:00,33044
6/26/2023 8:00,33044
6/26/2023 8:00,32831
6/26/2023 8:00,33243
6/26/2023 9:00,34459
6/26/2023 9:00,34049
6/26/2023 9:00,34807
6/26/2023 9:00,34807
6/26/2023 9:00,34807
6/26/2023 9:00,34907
6/26/2023 9:00,34907
6/26/2023 10:00,36283
6/26/2023 10:00,35834
6/26/2023 10:00,36754
6/26/2023 10:00,36754
6/26/2023 10:00,36754
6/26/2023 10:00,36228
6/26/2023 10:00,36754
6/26/2023 10:00,36754
6/26/2023 11:00,38079
6/26/2023 11:00,37527
6/26/2023 11:00,38363
6/26/2023 11:00,38363
6/26/2023 11:00,38363
6/26/2023 11:00,38363
6/26/2023 11:00,38363
6/26/2023 11:00,38363
6/26/2023 12:00,39716
6/26/2023 12:00,39151
6/26/2023 12:00,40014
6/26/2023 12:00,40014
6/26/2023 12:00,40014
6/26/2023 12:00,40014
6/26/2023 12:00,40014
6/26/2023 12:00,40014
6/26/2023 13:00,41235
6/26/2023 13:00,40671
6/26/2023 13:00,41442
6/26/2023 13:00,41442
6/26/2023 13:00,41442
6/26/2023 13:00,41442
6/26/2023 13:00,41442
6/26/2023 13:00,41442
6/26/2023 14:00,42278
6/26/2023 14:00,41705
6/26/2023 14:00,42396
6/26/2023 14:00,42396
6/26/2023 14:00,42396
6/26/2023 14:00,42396
6/26/2023 14:00,42396
6/26/2023 14:00,42396
6/26/2023 15:00,42925
6/26/2023 15:00,42385
6/26/2023 15:00,43034
6/26/2023 15:00,43034
6/26/2023 15:00,43034
6/26/2023 15:00,43034
6/26/2023 15:00,43034
6/26/2023 15:00,43034
6/26/2023 16:00,43411
6/26/2023 16:00,42987
6/26/2023 16:00,43271
6/26/2023 16:00,43271
6/26/2023 16:00,43271
6/26/2023 16:00,42303
6/26/2023 16:00,43271
6/26/2023 16:00,43271
6/26/2023 16:00,43271
6/26/2023 17:00,43214
6/26/2023 17:00,42830
6/26/2023 17:00,43156
6/26/2023 17:00,43156
6/26/2023 17:00,43156
6/26/2023 17:00,42160
6/26/2023 17:00,43156
6/26/2023 17:00,43156
6/26/2023 17:00,43156
6/26/2023 18:00,41860
6/26/2023 18:00,41606
6/26/2023 18:00,42103
6/26/2023 18:00,42103
6/26/2023 18:00,42103
6/26/2023 18:00,41526
6/26/2023 18:00,42103
6/26/2023 18:00,42103
6/26/2023 18:00,42103
6/26/2023 19:00,40280
6/26/2023 19:00,40101
6/26/2023 19:00,40675
6/26/2023 19:00,40675
6/26/2023 19:00,40675
6/26/2023 19:00,40256
6/26/2023 19:00,40675
6/26/2023 19:00,40675
6/26/2023 19:00,40675
6/26/2023 20:00,38844
6/26/2023 20:00,38757
6/26/2023 20:00,38960
6/26/2023 20:00,38960
6/26/2023 20:00,38960
6/26/2023 20:00,38750
6/26/2023 20:00,38960
6/26/2023 20:00,38960
6/26/2023 20:00,38960
6/26/2023 21:00,36937
6/26/2023 21:00,36809
6/26/2023 21:00,37118
6/26/2023 21:00,37118
6/26/2023 21:00,37118
6/26/2023 21:00,36751
6/26/2023 21:00,37118
6/26/2023 21:00,37118
6/26/2023 21:00,37118
6/26/2023 22:00,34135
6/26/2023 22:00,34023
6/26/2023 22:00,34919
6/26/2023 22:00,34919
6/26/2023 22:00,34919
6/26/2023 22:00,34276
6/26/2023 22:00,34447
6/26/2023 22:00,34919
6/26/2023 22:00,34919
6/26/2023 22:00,34919
6/26/2023 23:00,31317
6/26/2023 23:00,31148
6/26/2023 23:00,31992
6/26/2023 23:00,31992
6/26/2023 23:00,31992
6/26/2023 23:00,31992
6/26/2023 23:00,31992
6/26/2023 23:00,31992
6/26/2023 23:00,31992
6/26/2023 23:00,31992
6/27/2023 0:00,29180
6/27/2023 0:00,29832
6/27/2023 0:00,29832
6/27/2023 0:00,29682
6/27/2023 0:00,29682
6/27/2023 1:00,27618
6/27/2023 1:00,28138
6/27/2023 1:00,28138
6/27/2023 1:00,28035
6/27/2023 1:00,28035
6/27/2023 2:00,26626
6/27/2023 2:00,27092
6/27/2023 2:00,27092
6/27/2023 2:00,26966
6/27/2023 2:00,26966
6/27/2023 3:00,26036
6/27/2023 3:00,26511
6/27/2023 3:00,26511
6/27/2023 3:00,26325
6/27/2023 3:00,26325
6/27/2023 4:00,26154
6/27/2023 4:00,26605
6/27/2023 4:00,26605
6/27/2023 4:00,26395
6/27/2023 4:00,26395
6/27/2023 4:00,25606
6/27/2023 5:00,27282
6/27/2023 5:00,27915
6/27/2023 5:00,27915
6/27/2023 5:00,27499
6/27/2023 5:00,27499
6/27/2023 5:00,27242
6/27/2023 6:00,29299
6/27/2023 6:00,29809
6/27/2023 6:00,29809
6/27/2023 6:00,29499
6/27/2023 6:00,29499
6/27/2023 6:00,29413
6/27/2023 7:00,31043
6/27/2023 7:00,31415
6/27/2023 7:00,31415
6/27/2023 7:00,31229
6/27/2023 7:00,31229
6/27/2023 7:00,31056
6/27/2023 8:00,32214
6/27/2023 8:00,32604
6/27/2023 8:00,32604
6/27/2023 8:00,32471
6/27/2023 8:00,32471
6/27/2023 8:00,31903
6/27/2023 8:00,32356
6/27/2023 9:00,33137
6/27/2023 9:00,33670
6/27/2023 9:00,33670
6/27/2023 9:00,33473
6/27/2023 9:00,33473
6/27/2023 9:00,32777
6/27/2023 9:00,33358
6/27/2023 10:00,34152
6/27/2023 10:00,34739
6/27/2023 10:00,34739
6/27/2023 10:00,34559
6/27/2023 10:00,34559
6/27/2023 10:00,33986
6/27/2023 10:00,33978
6/27/2023 10:00,34559
6/27/2023 11:00,35044
6/27/2023 11:00,35698
6/27/2023 11:00,35698
6/27/2023 11:00,35552
6/27/2023 11:00,35552
6/27/2023 11:00,35088
6/27/2023 11:00,35088
6/27/2023 11:00,35552
6/27/2023 12:00,35865
6/27/2023 12:00,36536
6/27/2023 12:00,36536
6/27/2023 12:00,36454
6/27/2023 12:00,36454
6/27/2023 12:00,36106
6/27/2023 12:00,36106
6/27/2023 12:00,36454
6/27/2023 13:00,36624
6/27/2023 13:00,37300
6/27/2023 13:00,37300
6/27/2023 13:00,37237
6/27/2023 13:00,37237
6/27/2023 13:00,36850
6/27/2023 13:00,36850
6/27/2023 13:00,37237
6/27/2023 14:00,37083
6/27/2023 14:00,37751
6/27/2023 14:00,37751
6/27/2023 14:00,37692
6/27/2023 14:00,37692
6/27/2023 14:00,37305
6/27/2023 14:00,37305
6/27/2023 14:00,37692
6/27/2023 15:00,37505
6/27/2023 15:00,38298
6/27/2023 15:00,38298
6/27/2023 15:00,38076
6/27/2023 15:00,38076
6/27/2023 15:00,37844
6/27/2023 15:00,37844
6/27/2023 15:00,38076
6/27/2023 16:00,37951
6/27/2023 16:00,38723
6/27/2023 16:00,38723
6/27/2023 16:00,38453
6/27/2023 16:00,38453
6/27/2023 16:00,37979
6/27/2023 16:00,38298
6/27/2023 16:00,38298
6/27/2023 16:00,38453
6/27/2023 17:00,38028
6/27/2023 17:00,38804
6/27/2023 17:00,38804
6/27/2023 17:00,38459
6/27/2023 17:00,38459
6/27/2023 17:00,38072
6/27/2023 17:00,38343
6/27/2023 17:00,38343
6/27/2023 17:00,38459
6/27/2023 18:00,37265
6/27/2023 18:00,38026
6/27/2023 18:00,38026
6/27/2023 18:00,37701
6/27/2023 18:00,37701
6/27/2023 18:00,37508
6/27/2023 18:00,37701
6/27/2023 18:00,37701
6/27/2023 18:00,37701
6/27/2023 19:00,36269
6/27/2023 19:00,36930
6/27/2023 19:00,36930
6/27/2023 19:00,36739
6/27/2023 19:00,36739
6/27/2023 19:00,36700
6/27/2023 19:00,36739
6/27/2023 19:00,36739
6/27/2023 19:00,36739
6/27/2023 20:00,35374
6/27/2023 20:00,35990
6/27/2023 20:00,35990
6/27/2023 20:00,35836
6/27/2023 20:00,35836
6/27/2023 20:00,35642
6/27/2023 20:00,35836
6/27/2023 20:00,35836
6/27/2023 20:00,35836
6/27/2023 21:00,33927
6/27/2023 21:00,34644
6/27/2023 21:00,34644
6/27/2023 21:00,34304
6/27/2023 21:00,34304
6/27/2023 21:00,34266
6/27/2023 21:00,34304
6/27/2023 21:00,34304
6/27/2023 21:00,34304
6/27/2023 22:00,31554
6/27/2023 22:00,31996
6/27/2023 22:00,31996
6/27/2023 22:00,31913
6/27/2023 22:00,31913
6/27/2023 22:00,31627
6/27/2023 22:00,32067
6/27/2023 22:00,31913
6/27/2023 22:00,31913
6/27/2023 22:00,31913
6/27/2023 23:00,29073
6/27/2023 23:00,29569
6/27/2023 23:00,29569
6/27/2023 23:00,29441
6/27/2023 23:00,29441
6/27/2023 23:00,29241
6/27/2023 23:00,29441
6/27/2023 23:00,29441
6/27/2023 23:00,29441
6/27/2023 23:00,29441
6/28/2023 0:00,27219
6/28/2023 0:00,27621
6/28/2023 0:00,27621
6/28/2023 0:00,27621
6/28/2023 0:00,27621
6/28/2023 1:00,25894
6/28/2023 1:00,26240
6/28/2023 1:00,26240
6/28/2023 1:00,26240
6/28/2023 1:00,26240
6/28/2023 2:00,25020
6/28/2023 2:00,25334
6/28/2023 2:00,25334
6/28/2023 2:00,25334
6/28/2023 2:00,25334
6/28/2023 3:00,24596
6/28/2023 3:00,24887
6/28/2023 3:00,24887
6/28/2023 3:00,24887
6/28/2023 3:00,24887
6/28/2023 4:00,24812
6/28/2023 4:00,25087
6/28/2023 4:00,25087
6/28/2023 4:00,25087
6/28/2023 4:00,25087
6/28/2023 4:00,24714
6/28/2023 5:00,26022
6/28/2023 5:00,26286
6/28/2023 5:00,26286
6/28/2023 5:00,26286
6/28/2023 5:00,26286
6/28/2023 5:00,25943
6/28/2023 6:00,28106
6/28/2023 6:00,28341
6/28/2023 6:00,28341
6/28/2023 6:00,28341
6/28/2023 6:00,28341
6/28/2023 6:00,27906
6/28/2023 7:00,29933
6/28/2023 7:00,30165
6/28/2023 7:00,30165
6/28/2023 7:00,30165
6/28/2023 7:00,30165
6/28/2023 7:00,29583
6/28/2023 8:00,31096
6/28/2023 8:00,31382
6/28/2023 8:00,31382
6/28/2023 8:00,31382
6/28/2023 8:00,31382
6/28/2023 8:00,30725
6/28/2023 8:00,30683
6/28/2023 9:00,32106
6/28/2023 9:00,32408
6/28/2023 9:00,32408
6/28/2023 9:00,32408
6/28/2023 9:00,32408
6/28/2023 9:00,31645
6/28/2023 9:00,31710
6/28/2023 10:00,33179
6/28/2023 10:00,33505
6/28/2023 10:00,33505
6/28/2023 10:00,33505
6/28/2023 10:00,33505
6/28/2023 10:00,32728
6/28/2023 10:00,32673
6/28/2023 10:00,32864
6/28/2023 11:00,34214
6/28/2023 11:00,34584
6/28/2023 11:00,34584
6/28/2023 11:00,34584
6/28/2023 11:00,34584
6/28/2023 11:00,33769
6/28/2023 11:00,33674
6/28/2023 11:00,34118
6/28/2023 12:00,35132
6/28/2023 12:00,35555
6/28/2023 12:00,35555
6/28/2023 12:00,35555
6/28/2023 12:00,35555
6/28/2023 12:00,34686
6/28/2023 12:00,34559
6/28/2023 12:00,35322
6/28/2023 13:00,35992
6/28/2023 13:00,36459
6/28/2023 13:00,36459
6/28/2023 13:00,36459
6/28/2023 13:00,36459
6/28/2023 13:00,35489
6/28/2023 13:00,35521
6/28/2023 13:00,36284
6/28/2023 14:00,36604
6/28/2023 14:00,37103
6/28/2023 14:00,37103
6/28/2023 14:00,37103
6/28/2023 14:00,37103
6/28/2023 14:00,36277
6/28/2023 14:00,36404
6/28/2023 14:00,37103
6/28/2023 15:00,37196
6/28/2023 15:00,37688
6/28/2023 15:00,37688
6/28/2023 15:00,37688
6/28/2023 15:00,37688
6/28/2023 15:00,36925
6/28/2023 15:00,37243
6/28/2023 15:00,37688
6/28/2023 16:00,37813
6/28/2023 16:00,38267
6/28/2023 16:00,38267
6/28/2023 16:00,38267
6/28/2023 16:00,38267
6/28/2023 16:00,37808
6/28/2023 16:00,37759
6/28/2023 16:00,38013
6/28/2023 16:00,38267
6/28/2023 17:00,38083
6/28/2023 17:00,38455
6/28/2023 17:00,38455
6/28/2023 17:00,38455
6/28/2023 17:00,38455
6/28/2023 17:00,38582
6/28/2023 17:00,38074
6/28/2023 17:00,38455
6/28/2023 17:00,38455
6/28/2023 18:00,37475
6/28/2023 18:00,37887
6/28/2023 18:00,37887
6/28/2023 18:00,37887
6/28/2023 18:00,37887
6/28/2023 18:00,37926
6/28/2023 18:00,37887
6/28/2023 18:00,37887
6/28/2023 18:00,37887
6/28/2023 19:00,36557
6/28/2023 19:00,37004
6/28/2023 19:00,37004
6/28/2023 19:00,37004
6/28/2023 19:00,37004
6/28/2023 19:00,36890
6/28/2023 19:00,37004
6/28/2023 19:00,37004
6/28/2023 19:00,37004
6/28/2023 20:00,35596
6/28/2023 20:00,36065
6/28/2023 20:00,36065
6/28/2023 20:00,36065
6/28/2023 20:00,36065
6/28/2023 20:00,35970
6/28/2023 20:00,36065
6/28/2023 20:00,36065
6/28/2023 20:00,36065
6/28/2023 21:00,34317
6/28/2023 21:00,34758
6/28/2023 21:00,34758
6/28/2023 21:00,34758
6/28/2023 21:00,34758
6/28/2023 21:00,34536
6/28/2023 21:00,34758
6/28/2023 21:00,34758
6/28/2023 21:00,34758
6/28/2023 22:00,31915
6/28/2023 22:00,32341
6/28/2023 22:00,32341
6/28/2023 22:00,32341
6/28/2023 22:00,32341
6/28/2023 22:00,32533
6/28/2023 22:00,32341
6/28/2023 22:00,32341
6/28/2023 22:00,32341
6/28/2023 22:00,32341
6/28/2023 23:00,29380
6/28/2023 23:00,29790
6/28/2023 23:00,29790
6/28/2023 23:00,29790
6/28/2023 23:00,29790
6/28/2023 23:00,29795
6/28/2023 23:00,29790
6/28/2023 23:00,29790
6/28/2023 23:00,29790
6/28/2023 23:00,29790
6/29/2023 0:00,26711
6/29/2023 0:00,27227
6/29/2023 0:00,27227
6/29/2023 0:00,26748
6/29/2023 0:00,27578
6/29/2023 1:00,25318
6/29/2023 1:00,25762
6/29/2023 1:00,25762
6/29/2023 1:00,25363
6/29/2023 1:00,26110
6/29/2023 2:00,24389
6/29/2023 2:00,24815
6/29/2023 2:00,24815
6/29/2023 2:00,24376
6/29/2023 2:00,25081
6/29/2023 3:00,23921
6/29/2023 3:00,24221
